Timestamp,VOC,RH,T,P,PM1,PM2.5,PM10
1747674627.5790243,,,,,1,3,4
1747674628.103091,0.229,36,21,93.337,,,
1747674628.620905,0.229,36,21,93.337,,,
1747674629.0880167,,,,,1,3,4
1747674629.5930076,,,,,1,3,4
1747674630.1010778,,,,,1,3,4
1747674631.1108968,,,,,1,3,4
1747674632.1439362,0.227,36,21,93.335,,,
1747674632.6279051,,,,,1,3,4
1747674633.1360884,,,,,1,3,4
1747674633.6420946,,,,,1,3,3
1747674635.1599946,,,,,1,3,3
1747674635.66512,,,,,1,3,3
1747674636.169128,,,,,1,2,4
1747674636.6730728,,,,,1,2,4
1747674637.177139,,,,,1,2,4
1747674639.7101343,,,,,1,2,3
1747674640.7182024,,,,,1,2,3
1747674641.2262185,,,,,1,2,4
1747674641.7339404,,,,,1,2,4
1747674642.238218,,,,,1,2,4
1747674643.2439945,,,,,1,2,4
1747674644.2521868,,,,,1,2,3
1747674644.7552216,,,,,1,2,3
1747674645.257014,,,,,1,2,3
1747674645.763299,0.225,36,21,93.336,,,
1747674646.7752404,,,,,1,2,3
1747674647.280088,,,,,1,2,3
1747674647.7802575,,,,,1,2,3
1747674648.2802405,,,,,1,2,3
1747674648.7811513,,,,,1,2,3
1747674649.2892284,,,,,1,2,3
1747674649.7912743,,,,,1,2,3
1747674650.293289,,,,,1,2,3
1747674651.2962172,,,,,1,2,3
1747674652.3163404,,,,,1,2,3
1747674652.8211806,,,,,1,2,3
1747674653.3413055,0.225,36,21,93.343,,,
1747674653.8364336,0.225,36,21,93.343,,,
1747674654.339369,,,,,1,2,3
1747674654.846349,,,,,1,2,3
1747674655.8545015,,,,,1,2,3
1747674656.357384,,,,,1,2,3
1747674656.8593552,,,,,1,2,3
1747674657.369324,,,,,1,2,3
1747674657.871374,,,,,1,2,3
1747674658.381139,,,,,1,2,3
1747674658.8864818,,,,,1,2,3
1747674659.8932347,,,,,1,2,3
1747674660.3994257,,,,,1,2,3
1747674660.9013617,,,,,1,2,3
1747674661.422382,0.226,36,21,93.336,,,
1747674661.9063928,,,,,1,2,3
1747674662.4104402,,,,,1,2,3
1747674662.9134953,,,,,1,2,3
1747674663.4205208,0.224,36,21,93.329,,,
1747674663.9195118,,,,,1,2,3
1747674664.4195282,,,,,1,2,3
1747674664.9275076,,,,,1,2,3
1747674665.4302695,,,,,1,2,3
1747674666.435548,,,,,1,2,3
1747674666.943472,0.223,36,21,93.336,,,
1747674667.9424827,,,,,1,2,3
1747674669.458559,,,,,1,2,3
1747674670.4886613,0.227,36,21,93.339,,,
1747674671.981702,,,,,1,2,3
1747674672.484499,,,,,1,2,3
1747674674.0075958,0.226,36,21,93.336,,,
1747674674.5007427,,,,,1,2,3
1747674675.501665,,,,,1,2,3
1747674676.0416377,0.224,36,21,93.335,,,
1747674677.0194767,,,,,1,2,3
1747674677.5266573,0.224,36,21,93.335,,,
1747674678.0287154,,,,,1,2,3
1747674679.5416722,,,,,1,2,3
1747674680.5586839,,,,,1,2,3
1747674681.5668921,,,,,1,2,3
1747674682.0747435,,,,,1,2,3
1747674682.5837317,,,,,1,2,3
1747674683.5897787,,,,,1,2,3
1747674684.1007812,0.225,36,21,93.336,,,
1747674685.1018276,,,,,1,2,3
1747674685.6097445,,,,,1,2,3
1747674686.1096702,,,,,1,2,3
1747674687.1277661,,,,,1,2,3
1747674687.6336129,,,,,1,2,3
1747674688.6869266,0.224,36,21,93.339,,,
1747674689.1447527,,,,,1,2,3
1747674689.6499717,,,,,1,2,3
1747674690.6709185,0.224,36,21,93.339,,,
1747674691.6631186,,,,,1,2,3
1747674692.1728191,0.228,36,21,93.337,,,
1747674692.6750743,0.228,36,21,93.337,,,
1747674693.1818876,0.228,36,21,93.337,,,
1747674693.6846979,,,,,1,2,3
1747674694.1908705,,,,,1,2,3
1747674695.2018645,,,,,1,2,3
1747674696.204787,,,,,1,2,3
1747674697.2068737,,,,,1,2,3
1747674698.220889,,,,,1,2,3
1747674698.72086,,,,,1,2,3
1747674699.2269797,0.226,36,21,93.341,,,
1747674700.7299078,,,,,1,2,3
1747674701.237851,,,,,1,2,3
1747674702.7642276,0.224,36,21,93.332,,,
1747674703.266024,,,,,1,2,3
1747674704.277957,,,,,1,2,3
1747674705.283154,,,,,1,2,3
1747674705.7848816,,,,,1,2,3
1747674706.7920136,,,,,1,2,3
1747674707.30201,0.228,36,21,93.334,,,
1747674708.2948217,,,,,1,2,3
1747674708.8012085,,,,,1,2,3
1747674709.3099704,0.228,36,21,93.334,,,
1747674710.3079455,,,,,1,2,3
1747674710.8250258,0.226,36,21,93.34,,,
1747674711.8197556,,,,,1,2,3
1747674712.3390315,0.228,36,21,93.336,,,
1747674712.8300254,,,,,1,2,3
1747674713.8369424,,,,,1,2,3
1747674714.3440602,,,,,1,2,3
1747674714.8511329,,,,,1,2,3
1747674715.4292076,0.225,36,21,93.338,,,
1747674715.8630428,0.225,36,21,93.338,,,
1747674717.3709908,,,,,1,2,3
1747674717.8810427,,,,,1,2,3
1747674718.8910456,,,,,1,2,3
1747674719.919148,0.23,35,21,93.34,,,
1747674720.4112148,0.226,36,21,93.33,,,
1747674720.9092288,,,,,1,2,3
1747674721.4131162,,,,,1,2,3
1747674721.9172192,,,,,1,2,3
1747674722.9352143,,,,,1,2,3
1747674723.4423153,,,,,1,2,3
1747674723.9511614,0.226,36,21,93.34,,,
1747674724.4872365,0.226,36,21,93.34,,,
1747674724.965151,0.226,36,21,93.34,,,
1747674725.4622176,0.226,36,21,93.34,,,
1747674725.9690309,,,,,1,2,3
1747674726.47622,,,,,1,2,3
1747674727.499376,0.234,36,21,93.339,,,
1747674727.9910285,,,,,1,2,3
1747674729.012277,0.231,36,21,93.342,,,
1747674729.5179663,,,,,1,2,3
1747674730.026197,,,,,1,2,3
1747674730.5281384,,,,,1,2,3
1747674731.03831,0.233,36,21,93.336,,,
1747674731.5363753,,,,,1,2,3
1747674732.043344,,,,,1,2,3
1747674733.5692556,,,,,1,2,3
1747674734.0712738,,,,,1,2,3
1747674735.0772982,,,,,1,2,3
1747674735.5923479,0.228,36,21,93.339,,,
1747674737.598426,,,,,1,2,3
1747674738.1093616,0.229,35,21,93.334,,,
1747674738.603375,,,,,1,2,3
1747674739.6094491,,,,,1,2,3
1747674740.6224692,,,,,1,2,3
1747674741.127564,,,,,1,2,3
1747674741.6306348,,,,,1,2,3
1747674742.1354644,,,,,1,2,3
1747674743.145384,,,,,1,2,3
1747674743.651474,,,,,1,2,3
1747674744.1574786,,,,,1,2,3
1747674745.6644926,,,,,1,2,3
1747674746.1694436,,,,,1,2,3
1747674746.672382,,,,,1,2,3
1747674747.1804872,,,,,1,2,3
1747674748.187434,,,,,1,2,3
1747674748.6951816,,,,,1,2,3
1747674749.1965952,,,,,1,2,3
1747674750.208319,,,,,1,2,3
1747674751.2295387,0.229,36,21,93.336,,,
1747674751.7244897,,,,,1,2,3
1747674752.2254071,,,,,1,2,3
1747674754.2345042,,,,,1,1,3
1747674755.239482,,,,,1,1,3
1747674755.7453105,,,,,1,1,3
1747674756.2607276,0.232,35,21,93.341,,,
1747674756.7661142,,,,,1,1,3
1747674757.2626638,,,,,1,1,3
1747674758.2666194,,,,,1,1,3
1747674758.7715316,,,,,1,2,3
1747674759.2806165,,,,,1,2,3
1747674759.789898,,,,,1,2,3
1747674760.808716,,,,,1,2,3
1747674761.3186128,0.23,35,21,93.341,,,
1747674762.325837,,,,,1,2,3
1747674762.834649,,,,,1,2,3
1747674763.3356655,,,,,1,2,3
1747674763.8408318,,,,,1,2,3
1747674764.85158,,,,,1,2,3
1747674765.362756,,,,,1,2,3
1747674766.36577,,,,,1,2,3
1747674767.8747036,,,,,1,2,3
1747674768.384872,0.227,35,21,93.339,,,
1747674768.888706,,,,,1,2,3
1747674769.3969038,,,,,1,2,3
1747674769.9007483,,,,,1,2,3
1747674770.405781,,,,,1,2,3
1747674770.9176445,,,,,1,2,3
1747674771.431012,0.225,36,21,93.337,,,
1747674771.9318533,,,,,1,2,3
1747674772.4378333,0.229,36,21,93.326,,,
1747674772.943807,,,,,1,2,3
1747674773.4508758,,,,,1,2,3
1747674773.9520159,,,,,1,2,3
1747674774.4556994,,,,,1,2,3
1747674775.9656138,,,,,1,2,3
1747674776.9858088,,,,,1,2,3
1747674777.9877145,,,,,1,2,3
1747674778.5081856,0.228,36,21,93.341,,,
1747674780.008813,,,,,1,2,3
1747674780.5151224,,,,,1,2,3
1747674781.0149398,,,,,1,2,3
1747674781.516861,0.226,36,21,93.343,,,
1747674782.020048,,,,,1,2,3
1747674782.5269496,,,,,1,2,3
1747674783.032953,,,,,1,2,3
1747674783.5347428,,,,,1,2,3
1747674785.0591197,0.226,36,21,93.336,,,
1747674785.5561018,,,,,1,2,3
1747674786.0659041,,,,,1,2,3
1747674787.0758164,,,,,1,2,3
1747674787.5871508,0.225,36,21,93.338,,,
1747674788.0821574,,,,,1,2,3
1747674789.0880299,,,,,1,2,3
1747674789.5879347,,,,,1,2,3
1747674790.099994,0.226,36,21,93.337,,,
1747674790.6170375,0.226,36,21,93.337,,,
1747674792.112006,,,,,1,2,3
1747674792.6210217,0.228,36,21,93.335,,,
1747674793.1142185,,,,,1,2,3
1747674793.615009,,,,,1,2,3
1747674794.1200242,,,,,1,2,3
1747674795.1258786,,,,,1,2,3
1747674795.6269271,,,,,1,2,3
1747674796.1350427,,,,,1,2,3
1747674797.150106,,,,,1,2,3
1747674798.1760244,0.227,36,21,93.338,,,
1747674798.6571171,,,,,1,2,3
1747674801.1801186,,,,,1,2,3
1747674802.185162,,,,,1,2,3
1747674802.6882172,,,,,1,2,3
1747674803.1881013,,,,,1,2,3
1747674803.6959739,,,,,1,2,3
1747674805.2142024,,,,,1,2,3
1747674806.220122,,,,,1,2,3
1747674808.3464062,0.228,35,21,93.336,,,
1747674808.734255,,,,,1,2,3
1747674809.2422578,,,,,1,2,3
1747674810.2490854,,,,,1,2,3
1747674810.7512522,,,,,1,2,3
1747674811.764259,,,,,1,2,3
1747674812.2739909,,,,,1,2,3
1747674812.7764373,,,,,1,2,3
1747674813.2813056,,,,,1,2,3
1747674813.7923014,,,,,1,2,3
1747674814.8064284,,,,,1,2,3
1747674815.312234,,,,,1,2,3
1747674815.8181348,,,,,1,2,3
1747674816.328425,,,,,1,2,3
1747674816.8354127,,,,,1,2,3
1747674817.3371544,,,,,1,2,3
1747674817.84235,,,,,1,2,3
1747674818.8612938,0.226,36,21,93.333,,,
1747674819.3742292,0.226,36,21,93.333,,,
1747674819.8632605,,,,,1,2,3
1747674820.3714085,,,,,1,2,3
1747674820.8763397,,,,,1,2,3
1747674822.8973663,0.223,35,21,93.331,,,
1747674823.4002967,,,,,1,2,3
1747674823.9092734,,,,,1,2,3
1747674824.416461,,,,,1,2,3
1747674824.9174383,0.23,35,21,93.336,,,
1747674825.4253151,,,,,1,2,3
1747674825.9304492,,,,,1,2,3
1747674826.4334466,,,,,1,2,3
1747674826.9384687,,,,,1,2,3
1747674827.460476,0.227,35,21,93.331,,,
1747674827.9523687,,,,,1,2,3
1747674828.4522123,,,,,1,2,3
1747674828.9563658,,,,,1,2,3
1747674829.9623792,,,,,1,2,3
1747674831.540555,0.224,35,21,93.337,,,
1747674832.485507,,,,,1,2,3
1747674832.986418,,,,,1,2,3
1747674833.994706,,,,,1,2,3
1747674834.4955423,,,,,1,2,3
1747674835.0025756,,,,,1,2,3
1747674835.5097578,,,,,1,2,3
1747674837.0406134,0.225,36,21,93.342,,,
1747674837.5343585,,,,,1,2,3
1747674838.043545,,,,,1,2,3
1747674838.549574,,,,,1,2,3
1747674839.0505745,,,,,1,2,3
1747674839.5555735,,,,,1,2,3
1747674840.0576153,,,,,1,2,3
1747674840.5635,,,,,1,2,3
1747674841.5745323,,,,,1,2,3
1747674842.0786493,,,,,1,2,3
1747674842.579697,0.225,35,21,93.336,,,
1747674844.5887752,0.225,35,21,93.337,,,
1747674845.5896719,,,,,1,2,3
1747674846.090619,,,,,1,2,3
1747674846.5997634,0.229,35,21,93.338,,,
1747674847.097828,0.229,35,21,93.338,,,
1747674847.601661,,,,,1,2,3
1747674848.1076672,0.224,35,21,93.342,,,
1747674848.6106694,,,,,1,2,3
1747674849.1198826,,,,,1,2,3
1747674849.6244247,,,,,1,2,3
1747674851.6366694,,,,,1,2,3
1747674852.6507277,,,,,1,2,3
1747674853.1587899,,,,,1,2,3
1747674853.6637845,,,,,1,2,3
1747674854.1688163,,,,,1,2,3
1747674854.669774,,,,,1,2,3
1747674855.1726384,,,,,1,2,3
1747674855.677712,,,,,1,2,3
1747674856.1908128,0.228,35,21,93.34,,,
1747674856.6958287,,,,,1,2,3
1747674857.735822,0.228,35,21,93.34,,,
1747674858.208836,,,,,1,2,3
1747674858.717823,,,,,1,2,3
1747674859.221853,,,,,1,2,3
1747674860.2241988,0.224,35,21,93.339,,,
1747674860.7239065,0.224,35,21,93.339,,,
1747674861.2376237,0.224,35,21,93.342,,,
1747674861.7401874,,,,,1,2,3
1747674863.2458131,,,,,1,2,3
1747674863.759847,0.223,35,21,93.334,,,
1747674864.2560706,,,,,1,2,3
1747674866.2701392,,,,,1,2,3
1747674866.7760584,0.221,35,21,93.336,,,
1747674867.7749507,,,,,1,2,3
1747674868.7869859,,,,,1,2,3
1747674869.3039382,0.224,35,21,93.336,,,
1747674869.7929714,,,,,1,2,3
1747674870.297969,,,,,1,2,3
1747674870.797859,,,,,1,2,3
1747674871.8149664,0.225,35,21,93.334,,,
1747674872.3411088,0.225,35,21,93.334,,,
1747674872.826196,0.225,35,21,93.334,,,
1747674873.327987,0.225,35,21,93.334,,,
1747674873.8269129,,,,,1,2,3
1747674874.8349607,,,,,1,2,3
1747674875.3420012,,,,,1,2,3
1747674875.8780992,0.224,35,21,93.336,,,
1747674876.353036,,,,,1,2,3
1747674877.869037,0.227,35,21,93.336,,,
1747674878.3680487,,,,,1,2,3
1747674878.8700483,,,,,1,2,3
1747674879.3741481,,,,,1,2,3
1747674880.3820922,,,,,1,2,3
1747674880.889045,,,,,1,2,3
1747674881.4000108,,,,,1,2,3
1747674881.9051325,,,,,1,2,3
1747674882.4101279,,,,,1,2,3
1747674883.41312,,,,,1,2,3
1747674883.920085,,,,,1,2,3
1747674884.9261315,,,,,1,2,3
1747674885.4310377,,,,,1,2,3
1747674887.4470906,,,,,1,2,3
1747674887.951147,,,,,1,2,3
1747674888.4569902,,,,,1,2,3
1747674888.9702241,0.223,35,21,93.336,,,
1747674889.9823422,0.225,35,21,93.336,,,
1747674890.4773884,,,,,1,2,3
1747674891.4833422,,,,,1,2,3
1747674891.9862258,,,,,1,2,3
1747674893.4872563,,,,,1,2,3
1747674893.9912517,,,,,1,2,3
1747674895.0102484,,,,,1,2,3
1747674895.5192368,,,,,1,2,3
1747674896.0239756,,,,,1,2,3
1747674897.0464518,0.226,35,21,93.338,,,
1747674897.545268,0.226,35,21,93.338,,,
1747674899.5515008,,,,,1,2,3
1747674900.5580997,,,,,1,2,3
1747674901.059281,,,,,1,2,3
1747674901.563436,,,,,1,2,3
1747674902.0629754,,,,,1,2,3
1747674902.5662906,,,,,1,2,3
1747674903.0693822,,,,,1,2,3
1747674903.5693781,,,,,1,2,3
1747674904.0723798,,,,,1,2,3
1747674905.586457,,,,,1,2,3
1747674906.0925186,,,,,1,2,3
1747674907.1104736,,,,,1,2,3
1747674908.1194193,,,,,1,2,3
1747674908.624706,,,,,1,2,3
1747674909.1353557,,,,,1,2,3
1747674909.6454983,,,,,1,2,3
1747674910.1474419,,,,,1,2,3
1747674911.1553392,,,,,1,2,3
1747674912.1696968,,,,,1,2,3
1747674912.6744685,,,,,1,2,3
1747674913.176467,,,,,1,2,3
1747674913.6775095,,,,,1,2,3
1747674914.1804163,,,,,1,2,3
1747674914.6895785,,,,,1,2,3
1747674915.1994855,,,,,1,2,3
1747674915.7017152,,,,,1,2,3
1747674917.22373,,,,,1,2,3
1747674917.7305055,,,,,1,2,3
1747674918.2374969,,,,,1,2,3
1747674918.7659528,,,,,1,2,3
1747674919.2477489,,,,,1,2,3
1747674920.7625198,,,,,1,2,3
1747674921.2647111,,,,,1,2,3
1747674921.7696311,,,,,1,2,3
1747674922.2706406,,,,,1,2,3
1747674922.7795436,0.231,35,21,93.341,,,
1747674923.2946014,0.231,35,21,93.341,,,
1747674924.2858489,,,,,1,2,3
1747674924.7987468,0.227,35,21,93.337,,,
1747674925.2956598,,,,,1,2,3
1747674925.8028429,,,,,1,2,3
1747674926.3095796,,,,,1,2,3
1747674926.8087556,,,,,1,2,3
1747674927.3097465,,,,,1,2,3
1747674927.8168857,,,,,1,2,3
1747674928.3316674,0.225,35,21,93.335,,,
1747674928.822828,,,,,1,2,3
1747674930.334695,,,,,1,2,3
1747674930.840857,,,,,1,2,3
1747674931.360751,0.231,35,21,93.337,,,
1747674932.860796,,,,,1,2,3
1747674933.3639257,,,,,1,2,3
1747674933.8659978,,,,,1,2,3
1747674936.3878548,,,,,1,2,3
1747674936.913944,0.229,35,21,93.337,,,
1747674937.909031,,,,,1,2,3
1747674938.4077928,,,,,1,2,3
1747674938.9180787,,,,,1,2,3
1747674939.4228153,0.23,35,21,93.337,,,
1747674941.4457011,,,,,1,2,3
1747674941.946935,,,,,1,2,3
1747674942.4488535,,,,,1,2,3
1747674943.4619582,0.23,36,21,93.334,,,
1747674943.971861,0.23,36,21,93.334,,,
1747674944.976894,,,,,1,2,3
1747674945.4787982,,,,,1,2,3
1747674946.4899604,,,,,1,2,3
1747674947.000931,0.234,35,21,93.337,,,
1747674947.5009167,,,,,1,2,3
1747674948.5099394,,,,,1,2,3
1747674950.0250032,,,,,1,2,3
1747674950.5329864,,,,,1,2,3
1747674951.543952,,,,,1,2,3
1747674952.048043,,,,,1,2,3
1747674953.0650275,,,,,1,2,3
1747674953.5739267,,,,,1,2,3
1747674954.0738125,,,,,1,2,3
1747674954.5799115,,,,,1,2,3
1747674955.0820284,,,,,1,2,3
1747674956.59307,,,,,1,2,3
1747674957.0981073,,,,,1,2,3
1747674957.6009188,,,,,1,2,3
1747674958.6109097,,,,,1,2,3
1747674959.1170716,,,,,1,2,3
1747674960.63121,,,,,1,2,3
1747674961.1331537,0.233,35,21,93.34,,,
1747674961.6312797,,,,,1,2,3
1747674962.1341126,,,,,1,2,3
1747674962.6421585,,,,,1,2,3
1747674963.1489203,,,,,1,2,3
1747674963.6510234,,,,,1,2,3
1747674964.162082,,,,,1,2,3
1747674964.6681526,,,,,1,2,3
1747674965.1671417,,,,,1,2,3
1747674967.177205,,,,,1,2,3
1747674967.6810844,,,,,1,2,3
1747674968.1871414,,,,,1,2,3
1747674968.6917825,,,,,1,2,3
1747674969.192093,,,,,1,2,3
1747674969.7112236,0.233,35,21,93.337,,,
1747674970.209218,,,,,1,2,3
1747674970.7113295,0.233,35,21,93.337,,,
1747674971.212077,,,,,1,2,3
1747674972.2272727,,,,,1,2,3
1747674972.732231,,,,,1,2,3
1747674973.2372603,,,,,1,2,3
1747674973.740383,0.231,35,21,93.337,,,
1747674974.2432659,,,,,1,2,3
1747674974.7471411,,,,,1,2,3
1747674975.2531512,,,,,1,2,3
1747674975.7622578,,,,,1,2,3
1747674976.771223,,,,,1,2,3
1747674977.825359,0.232,35,21,93.339,,,
1747674978.2922006,,,,,1,2,3
1747674978.798365,,,,,1,2,3
1747674979.3042736,,,,,1,2,3
1747674979.8050401,,,,,1,2,3
1747674980.8173573,,,,,1,2,3
1747674981.3203487,,,,,1,2,3
1747674981.84942,0.231,35,21,93.336,,,
1747674982.3215272,,,,,1,2,3
1747674982.8444853,0.233,35,21,93.337,,,
1747674983.3365145,,,,,1,2,3
1747674984.348383,,,,,1,2,3
1747674984.8574255,,,,,1,2,3
1747674985.3614788,,,,,1,2,3
1747674985.862401,,,,,1,2,3
1747674986.367295,,,,,1,2,3
1747674986.8704627,,,,,1,2,3
1747674987.881486,,,,,1,2,3
1747674988.3854568,0.233,35,21,93.339,,,
1747674988.8914788,,,,,1,2,3
1747674989.398335,,,,,1,2,3
1747674989.9074712,,,,,1,2,3
1747674990.4124057,,,,,1,2,3
1747674990.917495,,,,,1,2,3
1747674991.9245045,,,,,1,2,3
1747674992.4315188,,,,,1,2,3
1747674992.9345093,,,,,1,2,3
1747674993.4383106,,,,,1,2,3
1747674993.944521,,,,,1,2,3
1747674996.9804754,,,,,1,2,3
1747674997.482575,,,,,1,2,3
1747674997.986557,,,,,1,2,3
1747674999.0049858,0.232,35,21,93.339,,,
1747674999.4935765,,,,,1,2,3
1747675000.0117497,0.232,35,21,93.339,,,
1747675000.5094395,,,,,1,2,3
1747675001.5164459,,,,,1,1,2
1747675002.0186362,,,,,1,1,2
1747675002.5246265,,,,,1,1,2
1747675003.02573,,,,,1,1,2
1747675003.5286186,,,,,1,2,3
1747675004.0296645,,,,,1,2,3
1747675005.0466816,0.232,35,21,93.343,,,
1747675005.541689,,,,,1,2,3
1747675007.0628867,,,,,1,2,3
1747675007.5708876,,,,,1,2,3
1747675008.0749018,,,,,1,2,3
1747675009.0796225,,,,,1,2,3
1747675009.5858853,,,,,1,2,3
1747675011.0977361,,,,,1,2,3
1747675011.5997772,,,,,1,2,3
1747675012.6089537,,,,,1,2,3
1747675013.1258874,0.232,35,21,93.335,,,
1747675015.1428475,0.231,35,21,93.33,,,
1747675015.6387756,,,,,1,2,3
1747675016.1436474,,,,,1,2,3
1747675016.64881,,,,,1,2,3
1747675017.1538448,,,,,1,2,3
1747675018.709889,0.233,35,21,93.333,,,
1747675019.1759558,0.233,35,21,93.333,,,
1747675019.6918445,0.231,35,21,93.334,,,
1747675020.7018583,,,,,1,2,3
1747675022.2179327,0.235,35,21,93.333,,,
1747675024.2378547,0.235,35,21,93.333,,,
1747675025.2369325,,,,,1,2,3
1747675025.7429783,,,,,1,2,3
1747675026.2929614,0.234,35,21,93.334,,,
1747675026.7649353,,,,,1,2,3
1747675027.2689412,,,,,1,2,3
1747675027.7739577,,,,,1,2,3
1747675029.2869287,,,,,1,2,3
1747675029.7859502,,,,,1,2,3
1747675030.2859364,,,,,1,2,3
1747675030.7938068,,,,,1,2,3
1747675031.8010316,,,,,1,2,3
1747675032.3009872,,,,,1,2,3
1747675032.807817,,,,,1,2,3
1747675033.343136,0.234,35,21,93.342,,,
1747675034.3341134,0.234,35,21,93.342,,,
1747675034.8300343,,,,,1,2,3
1747675035.3399823,0.231,35,21,93.333,,,
1747675035.8440187,0.231,35,21,93.333,,,
1747675036.3511987,,,,,1,2,3
1747675036.8569107,,,,,1,2,3
1747675037.3589425,,,,,1,2,3
1747675037.8611016,,,,,1,2,3
1747675038.3650353,,,,,1,2,3
1747675038.8761106,,,,,1,2,3
1747675039.3880198,0.233,35,21,93.335,,,
1747675040.8983197,,,,,1,2,3
1747675041.9071329,,,,,1,2,3
1747675042.409083,,,,,1,2,3
1747675043.422143,,,,,1,2,3
1747675043.9231155,,,,,1,2,3
1747675044.425984,,,,,1,2,3
1747675044.9359677,,,,,1,2,3
1747675045.4461482,,,,,1,2,3
1747675045.9471579,,,,,1,2,3
1747675046.9762454,0.233,35,21,93.332,,,
1747675047.4642742,,,,,1,2,3
1747675047.9733071,,,,,1,2,3
1747675048.4792306,,,,,1,2,3
1747675049.48725,,,,,1,2,3
1747675050.9993207,,,,,1,2,3
1747675051.5080903,,,,,1,2,3
1747675052.5212717,,,,,1,2,3
1747675053.0233011,,,,,1,2,3
1747675053.5331137,,,,,1,2,3
1747675054.5402496,,,,,1,2,3
1747675056.5724144,0.232,35,21,93.339,,,
1747675057.0763679,0.232,35,21,93.339,,,
1747675057.5773363,,,,,1,2,3
1747675058.0812166,,,,,1,2,3
1747675058.587186,,,,,1,2,3
1747675059.5964794,,,,,1,2,3
1747675060.0973086,,,,,1,2,3
1747675060.6172938,0.233,35,21,93.338,,,
1747675061.1070645,,,,,1,2,3
1747675061.6155145,,,,,1,2,3
1747675062.1224682,,,,,1,2,3
1747675062.6313574,0.23,35,21,93.33,,,
1747675063.1413703,0.23,35,21,93.33,,,
1747675063.6623425,0.23,35,21,93.33,,,
1747675064.1413713,,,,,1,2,3
1747675064.648355,,,,,1,2,3
1747675066.2043846,0.231,35,21,93.33,,,
1747675067.6893764,,,,,1,2,3
1747675068.1934404,,,,,1,2,3
1747675068.70226,0.231,35,21,93.33,,,
1747675069.2004287,,,,,1,2,3
1747675070.2136667,,,,,1,2,3
1747675070.733498,0.232,35,21,93.327,,,
1747675071.228578,0.232,35,21,93.327,,,
1747675071.7276528,,,,,1,2,3
1747675072.2349594,,,,,1,2,3
1747675072.736581,,,,,1,2,3
1747675073.2395177,0.232,35,21,93.334,,,
1747675074.2415197,,,,,1,2,3
1747675074.7665215,,,,,1,2,3
1747675075.2465012,0.233,35,21,93.333,,,
1747675075.7485244,0.233,35,21,93.333,,,
1747675076.2585578,,,,,1,2,3
1747675077.7776747,,,,,1,2,3
1747675078.287414,,,,,1,2,3
1747675078.8016114,0.232,35,21,93.332,,,
1747675079.8017633,,,,,1,2,3
1747675080.805782,,,,,1,2,3
1747675081.3135855,,,,,1,2,3
1747675081.8266304,0.232,35,21,93.327,,,
1747675083.3436685,,,,,1,2,3
1747675083.8518422,0.234,35,21,93.327,,,
1747675084.3478408,,,,,1,2,3
1747675084.8516831,,,,,1,2,3
1747675085.3516297,,,,,1,2,3
1747675085.8506525,,,,,1,2,3
1747675086.868654,,,,,1,2,3
1747675087.3847463,0.232,35,21,93.336,,,
1747675088.3923855,,,,,1,2,3
1747675090.402754,,,,,1,2,3
1747675091.4119837,,,,,1,2,3
1747675092.4238002,,,,,1,2,3
1747675094.4417317,,,,,1,2,3
1747675094.9456418,,,,,1,2,3
1747675095.4497666,,,,,1,2,3
1747675095.948991,,,,,1,2,3
1747675096.452002,,,,,1,2,3
1747675097.9657447,,,,,1,2,3
1747675098.4666839,,,,,1,2,3
1747675098.9788256,0.234,35,21,93.331,,,
1747675100.487611,,,,,1,2,3
1747675100.996072,,,,,1,2,3
1747675101.4988134,,,,,1,2,3
1747675102.5047636,,,,,1,2,3
1747675103.0118024,,,,,1,2,3
1747675104.526047,,,,,1,2,3
1747675105.0398962,0.234,35,21,93.33,,,
1747675105.5699432,0.234,35,21,93.33,,,
1747675106.541871,,,,,1,2,3
1747675107.0499573,,,,,1,2,3
1747675107.5610898,0.23,35,21,93.33,,,
1747675108.0630581,,,,,1,2,3
1747675108.5728688,,,,,1,2,3
1747675109.0799448,,,,,1,2,3
1747675109.5819063,,,,,1,2,3
1747675110.5892065,,,,,1,2,3
1747675111.0949392,,,,,1,2,3
1747675111.6089826,0.234,35,21,93.33,,,
1747675112.1312494,0.236,35,21,93.332,,,
1747675112.6089773,,,,,1,2,3
1747675114.131214,0.236,35,21,93.332,,,
1747675114.6249914,,,,,1,2,3
1747675116.1350267,,,,,1,2,3
1747675116.6420143,,,,,1,2,3
1747675118.65299,,,,,1,2,3
1747675119.6710348,,,,,1,2,3
1747675120.1780584,,,,,1,2,3
1747675121.1890302,,,,,1,2,3
1747675121.6951437,,,,,1,2,3
1747675122.2021372,,,,,1,2,3
1747675123.212092,,,,,1,2,3
1747675123.7240844,0.237,35,21,93.33,,,
1747675124.2190745,,,,,1,2,3
1747675124.7231348,,,,,1,2,3
1747675125.2320058,0.233,35,21,93.323,,,
1747675125.7301526,,,,,1,2,3
1747675127.2348082,,,,,1,2,3
1747675129.766272,,,,,1,2,3
1747675130.773114,,,,,1,2,3
1747675131.277146,,,,,1,2,3
1747675131.7870514,,,,,1,2,3
1747675132.2980494,0.234,35,21,93.332,,,
1747675132.7982955,,,,,1,2,3
1747675133.3003175,,,,,1,2,3
1747675133.8003004,,,,,1,2,3
1747675134.3142793,0.236,35,21,93.334,,,
